Customer_ID,Horizon_Years,Monthly_Investment_Used,SIP_Policy,Expected_Return_pa_%,Starting_Principal,Total_Principal,Final_Corpus,Gains
CUST204001,3,1000.0,min_enforced,13.55,3229530.0,3265530.0,4771564.35,1506034.35
CUST204002,15,4152.03,surplus_based,7.18,6532322.0,7279687.05,19791909.7,12512222.65
CUST204003,6,1000.0,min_enforced,5.88,0.0,72000.0,85682.53,13682.53
CUST204004,22,57844.27,surplus_based,8.29,5793196.0,21064083.56,74788451.64,53724368.08
CUST204005,4,3441.19,surplus_based,12.91,2591859.0,2757035.98,4423551.71,1666515.73
CUST204006,10,12823.71,surplus_based,6.39,1107399.0,2646244.3,4182591.56,1536347.26
CUST204007,15,5589.26,surplus_based,3.5,3946037.0,4952104.38,7921645.94,2969541.55
CUST204008,6,1000.0,min_enforced,9.48,13714218.0,13786218.0,23706936.4,9920718.4
CUST204009,10,1235.37,surplus_based,7.27,4698764.0,4847008.33,9697156.44,4850148.11
CUST204010,8,6163.69,surplus_based,10.31,2018068.0,2609782.51,5320141.15,2710358.64
CUST204011,11,70973.92,surplus_based,5.34,33047402.0,42415958.81,71165906.5,28749947.69
CUST204012,6,1000.0,min_enforced,8.97,0.0,72000.0,93866.56,21866.56
CUST204013,29,82534.44,surplus_based,13.99,68115098.0,96837082.13,3366114182.81,3269277100.68
CUST204014,19,1000.0,min_enforced,13.26,5700764.0,5928764.0,61642542.85,55713778.85
CUST204015,7,1000.0,min_enforced,5.05,4036269.0,4120269.0,5797112.56,1676843.56
CUST204016,3,1000.0,min_enforced,3.37,3769503.0,3805503.0,4201948.59,396445.59
CUST204017,4,1000.0,min_enforced,6.04,2214220.0,2262220.0,2853307.34,591087.34
CUST204018,7,1000.0,min_enforced,5.19,0.0,84000.0,100602.93,16602.93
CUST204019,18,1000.0,min_enforced,9.56,3067763.0,3283763.0,16416966.68,13133203.68
CUST204020,14,1000.0,min_enforced,7.52,1744090.0,1912090.0,5105187.36,3193097.36
CUST204021,5,14199.58,surplus_based,4.31,3203748.0,4055722.88,4902684.19,846961.31
CUST204022,3,1000.0,min_enforced,5.86,0.0,36000.0,39163.47,3163.47
CUST204023,19,1000.0,min_enforced,8.05,4238959.0,4466959.0,18968527.38,14501568.38
CUST204024,3,1000.0,min_enforced,6.94,164718.0,200718.0,241239.47,40521.47
CUST204025,19,96658.86,surplus_based,7.4,16094975.0,38133194.78,109174185.45,71040990.67
CUST204026,13,1000.0,min_enforced,4.35,5768652.0,5924652.0,10246712.9,4322060.9
CUST204027,6,1427.82,surplus_based,7.05,2352035.0,2454837.82,3665374.8,1210536.98
CUST204028,10,1422.02,surplus_based,6.82,1925678.0,2096319.92,3966424.94,1870105.02
CUST204029,16,1000.0,min_enforced,8.44,769065.0,961065.0,3201948.33,2240883.33
CUST204030,1,1000.0,min_enforced,6.27,536102.0,548102.0,582046.7,33944.7
CUST204031,2,1000.0,min_enforced,7.61,0.0,24000.0,25769.82,1769.82
CUST204032,18,1000.0,min_enforced,6.16,4830089.0,5046089.0,14548898.91,9502809.91
CUST204033,6,1000.0,min_enforced,7.84,4059318.0,4131318.0,6476395.33,2345077.33
CUST204034,5,1000.0,min_enforced,6.54,5129029.0,5189029.0,7111011.24,1921982.24
CUST204035,12,8223.53,surplus_based,11.62,2908442.0,4092630.12,13322049.64,9229419.53
CUST204036,14,1000.0,min_enforced,7.61,6231625.0,6399625.0,17698645.99,11299020.99
CUST204037,12,4180.72,surplus_based,5.26,1054172.0,1656195.1,2779601.18,1123406.08
CUST204038,10,2990.81,surplus_based,3.56,4002397.0,4361293.93,6105772.2,1744478.28
CUST204039,13,2899.83,surplus_based,5.75,1360991.0,1813364.59,3479023.24,1665658.65
CUST204040,4,1000.0,min_enforced,5.38,52793.0,100793.0,118390.75,17597.75
CUST204041,18,1000.0,min_enforced,4.02,18843.0,234843.0,352223.16,117380.16
CUST204042,22,86149.47,surplus_based,5.21,19541504.0,42284963.06,101454985.45,59170022.39
CUST204043,4,1000.0,min_enforced,11.18,0.0,48000.0,59511.94,11511.94
CUST204044,7,1000.0,min_enforced,3.73,3345735.0,3429735.0,4419962.09,990227.09
CUST204045,5,4519.33,surplus_based,7.84,724636.0,995795.69,1384998.24,389202.55
CUST204046,10,1000.0,min_enforced,7.47,0.0,120000.0,175267.11,55267.11
CUST204047,8,39616.86,surplus_based,8.22,6368906.0,10172124.68,17268477.73,7096353.06
CUST204048,9,2501.58,surplus_based,5.94,6608199.0,6878370.0,11462882.47,4584512.47
CUST204049,10,8145.61,surplus_based,7.48,7275406.0,8252878.85,16396886.57,8144007.72
CUST204050,13,6805.73,surplus_based,6.85,762809.0,1824503.58,3484842.65,1660339.06
CUST204051,20,49585.21,surplus_based,9.25,14087126.0,25987576.8,115236425.01,89248848.22
CUST204052,12,1000.0,min_enforced,8.57,0.0,144000.0,244609.98,100609.98
CUST204053,12,5913.96,surplus_based,3.65,3264778.0,4116387.74,6079497.76,1963110.02
CUST204054,2,1000.0,min_enforced,5.18,1526363.0,1550363.0,1713757.0,163394.0
CUST204055,23,63201.43,surplus_based,5.48,16628556.0,34072150.17,90865904.12,56793753.95
CUST204056,14,8813.39,surplus_based,5.62,4031710.0,5512359.06,10882699.32,5370340.26
CUST204057,12,1000.0,min_enforced,5.58,0.0,144000.0,202574.1,58574.1
CUST204058,9,86108.79,surplus_based,10.79,22999729.0,32299478.67,73069687.17,40770208.5
CUST204059,5,15985.42,surplus_based,7.55,3843786.0,4802911.21,6683852.07,1880940.86
CUST204060,20,71671.78,surplus_based,3.64,26091903.0,43293131.23,78462735.96,35169604.74
CUST204061,12,1814.8,surplus_based,10.66,180144.0,441475.06,1115295.46,673820.4
CUST204062,2,16359.84,surplus_based,8.38,7943822.0,8336458.04,9756154.7,1419696.66
CUST204063,10,104238.72,surplus_based,7.38,38000577.0,50509223.33,95619508.11,45110284.78
CUST204064,11,2847.92,surplus_based,8.04,6499978.0,6875904.06,15814333.37,8938429.31
CUST204065,15,9980.03,surplus_based,7.74,3412942.0,5209347.28,13738971.36,8529624.08
CUST204066,4,1000.0,min_enforced,6.04,3218754.0,3266754.0,4123457.97,856703.97
CUST204067,7,1000.0,min_enforced,3.43,2293193.0,2377193.0,2998008.17,620815.17
CUST204068,19,1000.0,min_enforced,7.07,906318.0,1134318.0,3786787.39,2652469.39
CUST204069,12,1000.0,min_enforced,11.47,1153881.0,1297881.0,4541137.62,3243256.62
CUST204070,13,70345.64,surplus_based,7.92,58947375.0,69921294.94,177401038.06,107479743.13
CUST204071,2,5171.94,surplus_based,5.42,443861.0,567987.5,623930.33,55942.83
CUST204072,12,35667.94,surplus_based,8.59,33781496.0,38917678.7,99552602.56,60634923.86
CUST204073,8,12290.85,surplus_based,7.33,12569973.0,13749894.76,23719697.11,9969802.35
CUST204074,15,13001.5,surplus_based,5.7,3513723.0,5853993.28,11717706.08,5863712.8
CUST204075,9,7483.81,surplus_based,7.45,5101087.0,5909337.94,10871615.3,4962277.36
CUST204076,8,1000.0,min_enforced,8.52,1241055.0,1337055.0,2522332.71,1185277.71
CUST204077,15,2795.51,surplus_based,5.33,8479775.0,8982967.45,19246932.83,10263965.38
CUST204078,13,12273.59,surplus_based,6.68,6014687.0,7929367.01,16939768.51,9010401.51
CUST204079,4,8227.87,surplus_based,4.66,3556937.0,3951874.52,4700145.2,748270.68
CUST204080,11,1000.0,min_enforced,9.25,169495.0,301495.0,671138.25,369643.25
CUST204081,9,91387.17,surplus_based,10.17,25923156.0,35792970.87,77649025.69,41856054.81
CUST204082,5,1000.0,min_enforced,7.22,1789164.0,1849164.0,2606991.3,757827.3
CUST204083,7,1000.0,min_enforced,4.67,0.0,84000.0,98789.4,14789.4
CUST204084,8,1120.58,surplus_based,8.48,7806481.0,7914056.67,15126525.35,7212468.68
CUST204085,13,67024.58,surplus_based,7.02,57438721.0,67894556.1,155580021.43,87685465.33
CUST204086,16,1000.0,min_enforced,7.62,1306222.0,1498222.0,4594359.38,3096137.38
CUST204087,5,6721.89,surplus_based,5.6,2692346.0,3095659.52,3997818.04,902158.52
CUST204088,16,33788.66,surplus_based,11.39,35825555.0,42312977.64,218458713.27,176145735.62
CUST204089,13,1000.0,min_enforced,7.41,4063646.0,4219646.0,10544728.55,6325082.55
CUST204090,9,4265.86,surplus_based,10.28,739425.0,1200137.81,2519997.97,1319860.16
CUST204091,3,15499.1,surplus_based,6.36,1004821.0,1562788.49,1820313.89,257525.4
CUST204092,9,5002.38,surplus_based,11.15,5248464.0,5788720.97,14492860.14,8704139.17
CUST204093,3,1000.0,min_enforced,5.81,76210.0,112210.0,129404.34,17194.34
CUST204094,18,1000.0,min_enforced,13.21,11216322.0,11432322.0,105518159.85,94085837.85
CUST204095,12,1000.0,min_enforced,13.52,5311976.0,5455976.0,24674527.32,19218551.32
CUST204096,3,1000.0,min_enforced,8.79,0.0,36000.0,40817.24,4817.24
CUST204097,3,4484.35,surplus_based,5.7,2120710.0,2282146.54,2679945.97,397799.43
CUST204098,2,1000.0,min_enforced,7.73,4376417.0,4400417.0,5104567.09,704150.09
CUST204099,14,37185.09,surplus_based,6.31,2911458.0,9158553.9,16709178.63,7550624.73
CUST204100,25,87885.33,surplus_based,7.75,44485424.0,70851023.18,364127938.98,293276915.8
CUST204101,10,1000.0,min_enforced,7.66,3461456.0,3581456.0,7418540.41,3837084.41
CUST204102,20,4150.5,surplus_based,7.37,6076967.0,7073086.65,27406630.85,20333544.2
CUST204103,4,1887.58,surplus_based,9.61,91220.0,181823.82,240686.87,58863.05
CUST204104,14,1000.0,min_enforced,9.42,0.0,168000.0,335494.96,167494.96
CUST204105,5,29240.67,surplus_based,7.44,2532945.0,4287385.1,5729967.34,1442582.24
CUST204106,4,1000.0,min_enforced,8.44,1419149.0,1467149.0,2019017.14,551868.14
CUST204107,19,1000.0,min_enforced,8.27,10612623.0,10840623.0,48583236.78,37742613.78
CUST204108,16,89552.78,surplus_based,8.92,16240439.0,33434572.11,100383576.49,66949004.38
CUST204109,8,51127.88,surplus_based,10.32,45174830.0,50083106.02,106536964.03,56453858.01
CUST204110,8,7087.42,surplus_based,13.66,1660211.0,2340603.22,5804248.94,3463645.72
CUST204111,8,2584.57,surplus_based,8.2,454578.0,702697.14,1198899.57,496202.44
CUST204112,6,1000.0,min_enforced,7.58,4587710.0,4659710.0,7200609.18,2540899.18
CUST204113,2,6151.78,surplus_based,4.13,3044716.0,3192358.63,3454817.02,262458.39
CUST204114,12,9365.12,surplus_based,7.11,13301652.0,14650228.98,32422569.88,17772340.9
CUST204115,3,1000.0,min_enforced,8.72,1512645.0,1548645.0,1984402.15,435757.15
CUST204116,10,16489.06,surplus_based,6.19,146319.0,2125006.74,2971338.28,846331.54
CUST204117,12,11344.96,surplus_based,11.52,12714414.0,14348088.43,50400036.62,36051948.19
CUST204118,12,104716.49,surplus_based,7.13,51542069.0,66621243.12,141154649.18,74533406.07
CUST204119,12,5602.35,surplus_based,3.47,2659855.0,3466592.93,5001622.49,1535029.56
CUST204120,5,4454.76,surplus_based,5.96,1421555.0,1688840.76,2207542.19,518701.43
CUST204121,3,85868.06,surplus_based,7.29,37317675.0,40408925.22,49524311.36,9115386.14
CUST204122,13,10319.65,surplus_based,5.56,1185512.0,2795376.84,4727010.05,1931633.21
CUST204123,15,4357.09,surplus_based,8.52,70456.0,854733.05,1776103.83,921370.78
CUST204124,14,134582.16,surplus_based,11.32,20225508.0,42835310.27,143054574.2,100219263.94
CUST204125,12,1000.0,min_enforced,7.3,2841741.0,2985741.0,6844475.59,3858734.59
CUST204126,5,1000.0,min_enforced,7.27,0.0,60000.0,71656.81,11656.81
CUST204127,20,74676.56,surplus_based,10.12,27702954.0,45625328.29,244891395.39,199266067.1
CUST204128,11,43491.0,surplus_based,6.52,26528782.0,32269594.24,61433242.0,29163647.76
CUST204129,22,41468.47,surplus_based,13.61,41148817.0,52096493.65,741311593.15,689215099.5
CUST204130,7,1000.0,min_enforced,8.06,397346.0,481346.0,794915.75,313569.75
CUST204131,17,1000.0,min_enforced,5.53,2828267.0,3032267.0,7391054.23,4358787.23
CUST204132,14,1000.0,min_enforced,10.13,0.0,168000.0,354282.64,186282.64
CUST204133,2,1000.0,min_enforced,8.55,1166248.0,1190248.0,1400259.58,210011.58
CUST204134,15,1000.0,min_enforced,3.76,2952049.0,3132049.0,5374554.88,2242505.88
CUST204135,7,1000.0,min_enforced,6.29,1200953.0,1284953.0,1944795.84,659842.84
CUST204136,3,14787.9,surplus_based,3.38,6363000.0,6895364.41,7589012.56,693648.15
CUST204137,10,1000.0,min_enforced,6.27,1125954.0,1245954.0,2233238.68,987284.68
CUST204138,12,1000.0,min_enforced,6.52,2786092.0,2930092.0,6159223.26,3229131.26
CUST204139,27,108688.95,surplus_based,7.72,60822663.0,96037883.92,565800873.79,469762989.87
CUST204140,6,5161.6,surplus_based,4.32,147767.0,519401.98,612864.51,93462.54
CUST204141,4,1000.0,min_enforced,9.17,1958296.0,2006296.0,2838879.29,832583.29
CUST204142,6,74114.6,surplus_based,6.36,23430214.0,28766465.24,40360055.34,11593590.1
CUST204143,15,41942.65,surplus_based,11.25,6888842.0,14438519.34,52621853.65,38183334.31
CUST204144,3,1000.0,min_enforced,6.23,0.0,36000.0,39373.0,3373.0
CUST204145,8,3252.43,surplus_based,7.07,5907312.0,6219545.15,10617332.21,4397787.05
CUST204146,7,1000.0,min_enforced,9.7,9670.0,93670.0,136230.76,42560.76
CUST204147,14,23372.12,surplus_based,5.86,14032181.0,17958696.64,37115303.14,19156606.5
CUST204148,3,1000.0,min_enforced,5.8,0.0,36000.0,39132.12,3132.12
CUST204149,13,14864.24,surplus_based,6.23,6567045.0,8885867.21,17922546.23,9036679.01
CUST204150,13,1000.0,min_enforced,5.86,0.0,156000.0,230459.76,74459.76
CUST204151,13,1000.0,min_enforced,7.39,3865727.0,4021727.0,10028838.29,6007111.29
CUST204152,11,1000.0,min_enforced,7.3,2363733.0,2495733.0,5328258.13,2832525.13
CUST204153,13,9296.04,surplus_based,4.84,7041898.0,8492080.94,15009717.12,6517636.17
CUST204154,12,10611.0,surplus_based,10.54,6101088.0,7629071.9,23254611.33,15625539.43
CUST204155,6,5286.14,surplus_based,13.33,5242074.0,5622676.18,11669655.71,6046979.52
CUST204156,9,1000.0,min_enforced,10.08,3411147.0,3519147.0,8268158.15,4749011.15
CUST204157,15,86095.35,surplus_based,13.55,28617782.0,44114945.34,238897479.07,194782533.74
CUST204158,18,48708.37,surplus_based,8.76,21945032.0,32466039.42,124035442.99,91569403.57
CUST204159,12,10296.37,surplus_based,4.84,12777562.0,14260239.41,24514187.38,10253947.97
CUST204160,13,95604.48,surplus_based,6.46,5877439.0,20791737.39,36222466.68,15430729.29
CUST204161,14,7232.73,surplus_based,6.29,2749623.0,3964721.65,8374314.95,4409593.3
CUST204162,12,1000.0,min_enforced,10.45,5732228.0,5876228.0,19169213.06,13292985.06
CUST204163,17,1715.02,surplus_based,5.88,2470079.0,2819943.88,7109661.83,4289717.95
CUST204164,15,2324.64,surplus_based,8.96,1900169.0,2318604.4,7737620.63,5419016.23
CUST204165,14,1000.0,min_enforced,3.84,1285975.0,1453975.0,2400532.99,946557.99
CUST204166,10,1000.0,min_enforced,9.27,1399864.0,1519864.0,3588886.81,2069022.81
CUST204167,19,1000.0,min_enforced,10.0,8742276.0,8970276.0,54072802.54,45102526.54
CUST204168,16,67278.61,surplus_based,8.94,34853648.0,47771140.74,164706774.62,116935633.89
CUST204169,14,7353.22,surplus_based,3.45,5236106.0,6471446.65,9996826.41,3525379.77
CUST204170,14,1000.0,min_enforced,9.89,5456230.0,5624230.0,20778002.3,15153772.3
CUST204171,4,1000.0,min_enforced,4.1,0.0,48000.0,51990.47,3990.47
CUST204172,13,33759.2,surplus_based,12.23,29135425.0,34401860.2,142778076.61,108376216.41
CUST204173,2,1000.0,min_enforced,5.65,474718.0,498718.0,555192.2,56474.2
CUST204174,11,5260.86,surplus_based,8.78,6469512.0,7163945.51,17466318.36,10302372.85
CUST204175,18,47349.62,surplus_based,10.97,11313666.0,21541184.91,103655772.07,82114587.16
CUST204176,16,1000.0,min_enforced,7.97,8033096.0,8225096.0,27777206.75,19552110.75
CUST204177,8,5649.73,surplus_based,3.4,948615.0,1490989.14,1860452.41,369463.27
CUST204178,6,1000.0,min_enforced,7.33,2497149.0,2569149.0,3906288.29,1337139.29
CUST204179,9,1000.0,min_enforced,7.58,745328.0,853328.0,1590449.71,737121.71
CUST204180,4,1000.0,min_enforced,6.41,4024331.0,4072331.0,5214022.56,1141691.56
CUST204181,9,8981.24,surplus_based,7.67,4414764.0,5384737.51,9955811.61,4571074.1
CUST204182,14,6378.65,surplus_based,6.35,2017032.0,3088644.44,6468102.6,3379458.17
CUST204183,21,82004.29,surplus_based,8.86,13322894.0,33987974.95,136269394.34,102281419.39
CUST204184,5,1000.0,min_enforced,6.8,1522223.0,1582223.0,2185573.6,603350.6
CUST204185,4,74108.67,surplus_based,8.18,52408.0,3609624.17,4237972.39,628348.22
CUST204186,16,68343.86,surplus_based,6.56,11305651.0,24427672.74,53963108.29,29535435.55
CUST204187,5,6358.85,surplus_based,6.77,3194036.0,3575567.05,4881099.79,1305532.74
CUST204188,9,1000.0,min_enforced,10.61,207085.0,315085.0,688226.71,373141.71
CUST204189,12,2762.59,surplus_based,9.27,1927217.0,2325029.26,6289027.88,3963998.63
CUST204190,16,84309.99,surplus_based,7.84,40953766.0,57141285.02,168334447.56,111193162.54
CUST204191,13,69554.16,surplus_based,9.18,32715934.0,43566382.92,122718298.35,79151915.43
CUST204192,21,30283.43,surplus_based,7.11,23367654.0,30999078.39,115927703.88,84928625.49
CUST204193,3,1000.0,min_enforced,3.87,21893.0,57893.0,62609.33,4716.33
CUST204194,6,1000.0,min_enforced,5.54,106826.0,178826.0,232446.77,53620.77
CUST204195,9,2754.05,surplus_based,9.6,3918721.0,4216158.57,9398804.68,5182646.11
CUST204196,9,4610.71,surplus_based,11.19,7685156.0,8183113.07,20800721.93,12617608.86
CUST204197,13,1000.0,min_enforced,12.97,3912430.0,4068430.0,19482396.41,15413966.41
CUST204198,5,1000.0,min_enforced,13.34,0.0,60000.0,82974.0,22974.0
CUST204199,13,3993.8,surplus_based,7.0,2946326.0,3569359.16,8093498.86,4524139.7
CUST204200,14,69660.83,surplus_based,6.75,12285298.0,23988316.77,49732732.19,25744415.42
CUST204201,6,1000.0,min_enforced,4.04,0.0,72000.0,81140.94,9140.94
CUST204202,10,5534.36,surplus_based,6.5,4666289.0,5330412.12,9678586.86,4348174.74
CUST204203,5,4738.19,surplus_based,5.1,10497043.0,10781334.17,13780190.93,2998856.76
CUST204204,14,1346.99,surplus_based,7.57,1201109.0,1427402.61,3729820.45,2302417.84
CUST204205,6,1000.0,min_enforced,8.15,2365933.0,2437933.0,3877061.64,1439128.64
CUST204206,15,22370.57,surplus_based,13.47,1794653.0,5821355.48,23908812.29,18087456.82
CUST204207,13,1000.0,min_enforced,6.88,347432.0,503432.0,1072776.99,569344.99
CUST204208,11,1000.0,min_enforced,7.68,4260548.0,4392548.0,9821804.8,5429256.8
CUST204209,5,1000.0,min_enforced,5.54,0.0,60000.0,68709.55,8709.55
CUST204210,11,53364.8,surplus_based,6.96,11598536.0,18642690.03,34728048.95,16085358.93
CUST204211,26,51603.51,surplus_based,7.68,40681657.0,56781951.4,327325702.72,270543751.32
CUST204212,2,1000.0,min_enforced,5.54,2111743.0,2135743.0,2377501.14,241758.14
CUST204213,1,1000.0,min_enforced,8.62,0.0,12000.0,12466.84,466.84
CUST204214,16,49534.91,surplus_based,8.72,12896577.0,22407278.82,69012099.9,46604821.07
CUST204215,19,14659.99,surplus_based,7.1,2744404.0,6086881.34,16953947.47,10867066.13
CUST204216,6,2676.09,surplus_based,4.86,3399378.0,3592056.44,4742295.74,1150239.3
CUST204217,13,1000.0,min_enforced,7.2,2183213.0,2339213.0,5642400.44,3303187.44
CUST204218,16,115738.13,surplus_based,11.56,72977927.0,95199648.18,480270348.6,385070700.42
CUST204219,15,1422.46,surplus_based,7.65,6686898.0,6942940.04,20682873.54,13739933.5
CUST204220,4,3515.55,surplus_based,8.76,4809659.0,4978405.58,6930015.92,1951610.34
CUST204221,2,1000.0,min_enforced,7.83,12404750.0,12428750.0,14448030.34,2019280.34
CUST204222,9,1000.0,min_enforced,6.27,16330200.0,16438200.0,28374007.98,11935807.98
CUST204223,10,4502.0,surplus_based,9.66,364313.0,904552.44,1799913.82,895361.38
CUST204224,4,1000.0,min_enforced,6.98,296797.0,344797.0,443752.42,98955.42
CUST204225,13,3586.85,surplus_based,5.09,3664071.0,4223619.18,7769361.0,3545741.82
CUST204226,7,1000.0,min_enforced,5.9,0.0,84000.0,103103.06,19103.06
CUST204227,11,1000.0,min_enforced,8.58,1269843.0,1401843.0,3355013.43,1953170.43
CUST204228,2,9358.71,surplus_based,5.32,5227136.0,5451745.09,6034304.7,582559.6
CUST204229,13,75785.76,surplus_based,5.48,6635352.0,18457930.65,30289305.29,11831374.64
CUST204230,3,1000.0,min_enforced,4.53,1159432.0,1195432.0,1362829.58,167397.58
CUST204231,3,1000.0,min_enforced,8.99,5004587.0,5040587.0,6520588.41,1480001.41
CUST204232,12,1000.0,min_enforced,5.34,1969714.0,2113714.0,3874709.03,1760995.03
CUST204233,2,1000.0,min_enforced,8.5,3334069.0,3358069.0,3950755.56,592686.56
CUST204234,9,1504.28,surplus_based,7.1,1305446.0,1467907.73,2643446.09,1175538.36
CUST204235,18,77569.42,surplus_based,8.3,6981331.0,23736325.06,66566721.1,42830396.04
CUST204236,7,1000.0,min_enforced,6.31,0.0,84000.0,104602.73,20602.73
CUST204237,19,75454.64,surplus_based,10.24,34278796.0,51482454.24,268175364.79,216692910.56
CUST204238,12,1000.0,min_enforced,6.43,4286446.0,4430446.0,9270909.33,4840463.33
CUST204239,5,28821.11,surplus_based,5.77,25396056.0,27125322.43,35605951.93,8480629.5
CUST204240,8,3492.86,surplus_based,11.83,6047452.0,6382766.71,15330422.96,8947656.24
CUST204241,17,9792.86,surplus_based,6.94,185450.0,2183193.42,4299631.49,2116438.07
CUST204242,12,1000.0,min_enforced,7.71,0.0,144000.0,231594.62,87594.62
CUST204243,3,1000.0,min_enforced,7.71,0.0,36000.0,40203.72,4203.72
CUST204244,10,1000.0,min_enforced,7.09,0.0,120000.0,171878.12,51878.12
CUST204245,11,8054.82,surplus_based,7.47,1240587.0,2303823.04,4356334.28,2052511.24
CUST204246,8,1000.0,min_enforced,5.58,123122.0,219122.0,310147.27,91025.27
CUST204247,20,55237.6,surplus_based,7.87,32189947.0,45446970.83,177323229.26,131876258.43
CUST204248,7,17035.3,surplus_based,5.42,11805619.0,13236584.09,18815582.68,5578998.59
CUST204249,13,9966.86,surplus_based,13.46,138106.0,1692936.22,4635386.12,2942449.9
CUST204250,4,1000.0,min_enforced,13.51,2992207.0,3040207.0,5029865.0,1989658.0
CUST204251,9,3638.5,surplus_based,8.45,1370231.0,1763188.47,3419485.72,1656297.26
CUST204252,8,67119.57,surplus_based,11.32,26401753.0,32845231.3,72433424.04,39588192.74
CUST204253,5,1000.0,min_enforced,4.8,1560137.0,1620137.0,2039590.3,419453.3
CUST204254,2,7516.34,surplus_based,8.41,3529626.0,3710018.07,4343209.49,633191.41
CUST204255,9,6138.74,surplus_based,6.0,3869815.0,4532799.26,7406369.79,2873570.53
CUST204256,12,1000.0,min_enforced,13.69,0.0,144000.0,340707.47,196707.47
CUST204257,2,1000.0,min_enforced,7.81,0.0,24000.0,25817.95,1817.95
CUST204258,15,1000.0,min_enforced,5.63,5673230.0,5853230.0,13180282.77,7327052.77
CUST204259,6,2625.45,surplus_based,8.25,1087769.0,1276801.57,1991676.65,714875.08
CUST204260,2,1000.0,min_enforced,3.33,290578.0,314578.0,335010.53,20432.53
CUST204261,10,4948.31,surplus_based,6.09,5668390.0,6262187.5,11046563.15,4784375.65
CUST204262,5,4327.85,surplus_based,4.86,4235744.0,4495415.04,5661661.27,1166246.23
CUST204263,2,6244.56,surplus_based,9.93,5218624.0,5368493.5,6470272.24,1101778.74
CUST204264,8,1000.0,min_enforced,6.1,894739.0,990739.0,1558844.66,568105.66
CUST204265,16,1000.0,min_enforced,6.51,0.0,192000.0,330911.99,138911.99
CUST204266,14,16510.57,surplus_based,6.32,2377521.0,5151297.4,9984128.46,4832831.06
CUST204267,14,53776.22,surplus_based,3.73,8761027.0,17795432.06,26427221.14,8631789.08
CUST204268,3,1000.0,min_enforced,6.05,0.0,36000.0,39271.61,3271.61
CUST204269,10,1000.0,min_enforced,11.21,1302192.0,1422192.0,3981221.7,2559029.7
CUST204270,9,1000.0,min_enforced,5.13,4449470.0,4557470.0,7118090.99,2560620.99
CUST204271,8,3476.52,surplus_based,9.8,6665995.0,6999740.6,14574497.28,7574756.68
CUST204272,12,1000.0,min_enforced,9.19,6794564.0,6938564.0,19772819.92,12834255.92
CUST204273,18,23749.91,surplus_based,7.52,9216465.0,14346444.86,44551735.5,30205290.64
CUST204274,13,1000.0,min_enforced,11.2,1422718.0,1578718.0,5988209.33,4409491.33
CUST204275,17,58449.9,surplus_based,5.49,32711374.0,44635154.28,100492924.65,55857770.37
CUST204276,4,1000.0,min_enforced,8.16,124245.0,172245.0,226204.05,53959.05
CUST204277,10,1000.0,min_enforced,10.88,713941.0,833941.0,2214564.61,1380623.61
CUST204278,16,1134.83,surplus_based,10.45,2897987.0,3115873.57,14750568.5,11634694.93
CUST204279,2,1000.0,min_enforced,5.38,2190506.0,2214506.0,2457959.35,243453.35
CUST204280,11,1000.0,min_enforced,11.49,5744766.0,5876766.0,19267567.43,13390801.43
CUST204281,11,73713.46,surplus_based,6.48,35675557.0,45405733.48,85133048.93,39727315.45
CUST204282,15,1000.0,min_enforced,11.41,3241444.0,3421444.0,16831814.25,13410370.25
CUST204283,10,2282.66,surplus_based,8.13,596761.0,870680.58,1717577.84,846897.26
CUST204284,4,1000.0,min_enforced,8.26,0.0,48000.0,56304.44,8304.44
CUST204285,12,4802.97,surplus_based,7.64,704175.0,1395802.07,2811498.09,1415696.02
CUST204286,5,1000.0,min_enforced,3.82,0.0,60000.0,65894.87,5894.87
CUST204287,8,12723.73,surplus_based,5.97,9764874.0,10986352.07,17074417.91,6088065.84
CUST204288,10,6617.55,surplus_based,5.52,104780.0,898886.0,1228430.8,329544.8
CUST204289,4,1000.0,min_enforced,11.26,114552.0,162552.0,235105.93,72553.93
CUST204290,18,60471.69,surplus_based,8.98,31402821.0,44464706.54,178680173.38,134215466.84
CUST204291,7,52906.53,surplus_based,6.14,18079762.0,22523910.1,32944714.15,10420804.05
CUST204292,2,1000.0,min_enforced,12.5,2425084.0,2449084.0,3096111.05,647027.05
CUST204293,18,53165.06,surplus_based,10.49,9002198.0,20485850.06,86158046.88,65672196.82
CUST204294,3,44382.02,surplus_based,9.9,7556977.0,9154729.69,11870366.4,2715636.7
CUST204295,11,50968.42,surplus_based,5.51,32536165.0,39263996.81,67865689.14,28601692.33
CUST204296,6,1000.0,min_enforced,6.06,937888.0,1009888.0,1420777.39,410889.39
CUST204297,16,9448.25,surplus_based,13.62,6504141.0,8318204.69,56082940.18,47764735.48
CUST204298,5,1000.0,min_enforced,6.06,0.0,60000.0,69581.49,9581.49
CUST204299,4,7892.25,surplus_based,6.21,1047709.0,1426536.9,1760628.63,334091.73
CUST204300,15,1000.0,min_enforced,10.02,2559361.0,2739361.0,11112097.84,8372736.84
CUST204301,7,1000.0,min_enforced,9.52,269167.0,353167.0,625638.41,272471.41
CUST204302,7,1000.0,min_enforced,7.61,1156771.0,1240771.0,2041751.55,800980.55
CUST204303,11,1000.0,min_enforced,6.54,15062624.0,15194624.0,30440218.64,15245594.64
