Customer_ID,Age,Gender,Occupation,Marital_Status,Number_of_Dependents,Annual_Income,Salary_Bracket,Monthly_Expenses,Expense_Growth_Rate(%),Savings_Rate(%),Loan_EMI_Obligations,Current_Net_Worth,Debt_to_Income_Ratio,Credit_Score,Risk_Taking_Ability,Investment_Experience(Years),Financial_Knowledge_Score,Past_Investment_Returns(%),Preferred_Investment_Horizon,Primary_Financial_Goal,Goal_Amount(₹),Goal_Timeline(Years),Current_Investment_Type,Pandemic_Impact_Factor,War_Impact_Factor,Inflation_Rate_At_Investment_Start,GDP_Growth_Rate,Market_Volatility_Index,RealEstate_%,Equity_%,Debt_%,Cash_%,Gold_%,Health_Insurance_Coverage(₹),Life_Insurance_Coverage(₹),Emergency_Fund_Balance(₹),Insurance_Type,Insurance_Times
CUST204175,33,Female,Salaried,Single,2,1825821.0,High,55279.0,4.14,44.9,13.78,11313666.0,0.24,729,Medium,1.8,5.4,21.17,Medium,Wealth,9661862.0,18,Stocks,-0.02,-0.053,5.0,6.0,20.0,24.94,34.96,23.4,8.53,8.17,442200.0,18258200.0,663300.0,Both,Medium
CUST204176,60,Female,Retired,Married,0,1431364.0,Medium,69990.0,7.11,15.05,19.69,8033096.0,0.25,594,Medium,11.9,7.8,7.64,Short,House,3156558.0,16,SIPs,-0.118,-0.034,5.0,6.0,20.0,15.34,33.32,31.39,11.29,8.65,769900.0,15745000.0,769900.0,Both,High
CUST204177,29,Male,Self-employed,Single,2,419275.0,Low,15246.0,3.29,21.66,5.49,948615.0,0.35,700,Low,1.4,3.3,-8.83,Long,House,5598812.0,8,Bonds,-0.031,-0.036,5.83,7.31,26.1,18.97,10.14,41.87,19.46,9.56,114300.0,4192800.0,152500.0,Both,High
CUST204178,40,Male,Salaried,Married,3,642516.0,Medium,24754.0,10.11,18.31,26.07,2497149.0,0.05,814,High,8.4,7.0,-5.88,Medium,Retirement,612015.0,6,Stocks,-0.09,-0.082,5.0,6.0,20.0,9.58,58.19,16.85,10.69,4.69,266100.0,8352700.0,173300.0,Both,High
CUST204179,44,Female,Salaried,Single,0,302196.0,Low,14314.0,8.23,12.09,15.09,745328.0,0.35,692,Medium,9.0,4.9,4.02,Medium,House,4692543.0,9,Stocks,-0.083,-0.062,5.0,6.0,20.0,23.44,38.09,21.74,11.39,5.34,100200.0,2417600.0,143100.0,Life,Medium
CUST204180,55,Non-binary,Business,Divorced,2,1012968.0,Medium,47149.0,6.27,13.57,30.79,4024331.0,0.54,765,Low,5.7,6.1,9.4,Short,Retirement,826013.0,4,Bonds,-0.216,-0.024,5.0,6.0,20.0,17.63,15.33,38.93,22.26,5.84,518600.0,11142600.0,169700.0,Both,High
CUST204181,59,Male,Salaried,Married,4,1032326.0,Medium,48525.0,6.02,12.44,2.0,4414764.0,0.57,655,Medium,19.8,2.4,5.87,Short,Education,5966109.0,9,Mutual Funds,-0.117,-0.068,7.96,6.39,21.1,20.48,35.08,24.01,15.09,5.34,643000.0,15484900.0,320300.0,Both,High
CUST204182,41,Male,Self-employed,Married,2,512341.0,Low,22349.0,6.6,22.24,7.3,2017032.0,0.32,820,Low,3.2,10.0,9.25,Medium,Retirement,3110521.0,14,Bonds,-0.101,-0.021,6.17,7.46,22.6,16.87,12.57,42.51,18.83,9.22,223500.0,6148100.0,268200.0,Both,High
CUST204183,28,Female,Salaried,Single,3,2619248.0,High,55562.0,10.38,56.42,18.85,13322894.0,0.22,812,Medium,1.5,5.8,11.5,Long,Wealth,8505262.0,21,Stocks,-0.001,-0.009,5.32,5.96,18.2,24.88,31.73,26.75,9.31,7.33,513900.0,28811700.0,444500.0,Both,High
CUST204184,57,Male,Business,Single,2,358743.0,Low,17666.0,7.86,11.39,13.45,1522223.0,0.41,692,Low,12.5,4.7,11.14,Short,House,2733965.0,5,SIPs,-0.103,-0.023,5.0,6.0,20.0,17.7,13.87,41.92,18.53,7.98,185500.0,3946200.0,63600.0,Both,High
CUST204185,24,Female,Student,Single,3,1970102.0,High,70919.0,5.58,59.17,14.03,52408.0,0.32,760,Medium,2.1,3.2,9.16,Long,Retirement,27892947.0,4,Mutual Funds,-0.154,-0.025,5.0,6.0,20.0,16.77,34.23,21.65,18.3,9.05,620500.0,21671100.0,709200.0,None,High
CUST204186,31,Female,Salaried,Married,0,2593695.0,High,85693.0,5.63,50.69,19.07,11305651.0,0.38,697,Medium,1.9,7.3,0.5,Medium,Wealth,11194174.0,16,Mutual Funds,-0.074,-0.03,5.0,6.0,20.0,25.11,32.13,24.79,13.32,4.65,728400.0,25937000.0,771200.0,Both,High
CUST204187,50,Female,Salaried,Married,3,680091.0,Medium,29023.0,7.64,17.72,6.5,3194036.0,0.59,642,Medium,7.9,7.0,2.6,Medium,Retirement,2672163.0,5,SIPs,-0.071,-0.058,5.0,6.0,20.0,15.58,31.95,30.67,15.99,5.81,341000.0,9521300.0,191600.0,Both,High
CUST204188,33,Male,Salaried,Married,3,318813.0,Low,10912.0,1.3,10.09,10.16,207085.0,0.56,692,Medium,4.7,5.3,19.64,Medium,House,3741316.0,9,Stocks,-0.108,-0.062,5.83,7.31,26.1,18.34,36.85,27.27,10.12,7.42,106400.0,4144600.0,72000.0,Both,High
CUST204189,26,Female,Salaried,Married,1,1246279.0,Medium,44370.0,6.65,26.41,23.75,1927217.0,0.19,683,Medium,2.1,3.3,13.27,Long,Retirement,5283168.0,12,Stocks,-0.014,0.003,5.32,5.96,18.2,18.57,36.79,24.55,12.83,7.26,388200.0,13709100.0,399300.0,Both,High
CUST204190,54,Female,Self-employed,Single,0,2845907.0,High,128981.0,6.06,39.98,4.43,40953766.0,0.1,765,High,15.1,9.7,-20.0,Short,Retirement,3821719.0,16,Stocks,-0.034,0.022,8.07,7.37,34.0,19.61,61.4,14.1,1.91,2.98,1160800.0,25613200.0,1547800.0,Life,Medium
CUST204191,48,Male,Business,Married,4,2415774.0,High,101816.0,8.58,48.93,14.38,32715934.0,0.42,842,High,12.2,5.4,1.53,Medium,Wealth,3926472.0,13,Crypto,-0.08,-0.066,5.0,6.0,20.0,13.1,65.84,10.48,5.52,5.06,1298200.0,36236600.0,488700.0,Both,High
CUST204192,57,Male,Salaried,Married,4,1757259.0,High,68517.0,3.83,38.88,18.2,23367654.0,0.17,805,Medium,10.8,6.7,3.19,Short,Retirement,4065597.0,21,Stocks,-0.047,-0.053,5.0,6.0,20.0,21.29,30.51,32.18,8.14,7.88,907900.0,26358900.0,411100.0,Both,High
CUST204193,25,Female,Salaried,Single,4,266198.0,Low,16655.0,6.21,7.26,23.08,21893.0,0.59,557,Low,1.0,5.2,-12.24,Long,Emergency_Fund,115106.0,3,Bonds,-0.087,-0.045,6.17,7.46,22.6,12.84,19.18,47.19,13.1,7.7,137400.0,3194400.0,99900.0,Both,High
CUST204194,41,Female,Self-employed,Single,4,297507.0,Low,18120.0,9.07,2.32,45.0,106826.0,0.65,531,Low,7.7,6.1,6.57,Medium,Emergency_Fund,202994.0,6,Bonds,-0.136,-0.061,5.0,6.0,20.0,10.29,9.73,46.55,21.05,12.38,167600.0,3570100.0,119600.0,Both,High
CUST204195,49,Non-binary,Self-employed,Single,1,685656.0,Medium,33562.0,6.22,20.51,15.69,3918721.0,0.29,620,Medium,9.9,6.4,13.81,Medium,Retirement,2385641.0,9,Stocks,-0.086,-0.06,5.0,6.0,20.0,22.33,37.97,23.6,8.61,7.49,293700.0,6856600.0,234900.0,Both,High
CUST204196,41,Female,Salaried,Single,0,1271921.0,Medium,50705.0,3.28,28.63,24.28,7685156.0,0.24,697,Medium,10.4,7.0,25.0,Medium,Retirement,4275924.0,9,Mutual Funds,-0.05,-0.004,4.45,7.2,12.7,19.1,29.76,29.33,16.07,5.74,380300.0,10175400.0,557800.0,Life,Medium
CUST204197,54,Female,Salaried,Married,4,638542.0,Medium,28871.0,4.39,18.33,26.89,3912430.0,0.39,631,High,6.6,6.8,25.0,Short,Retirement,3396343.0,13,Mutual Funds,-0.129,-0.033,5.0,6.0,20.0,16.46,50.0,17.67,13.06,2.81,339200.0,9578100.0,173200.0,Both,High
CUST204198,20,Female,Student,Single,2,1285695.0,Medium,56655.0,7.06,17.84,13.03,-675989.0,0.34,650,High,0.4,6.6,22.67,Long,Education,4114829.0,5,Crypto,-0.165,-0.066,6.79,-6.2,38.5,14.39,63.18,12.42,4.19,5.82,453200.0,12857000.0,453200.0,None,High
CUST204199,27,Non-binary,Salaried,Divorced,1,1381142.0,Medium,61551.0,5.09,23.9,20.43,2946326.0,0.1,627,High,0.9,7.0,-8.63,Long,Retirement,2012240.0,13,Crypto,-0.022,0.017,5.32,5.96,18.2,13.56,50.61,16.11,12.71,7.01,446200.0,12430300.0,492400.0,Both,Medium
CUST204200,31,Female,Business,Married,3,2674120.0,High,62550.0,6.18,46.39,15.13,12285298.0,0.12,794,Medium,2.7,6.3,2.57,Medium,Retirement,21157292.0,14,Mutual Funds,-0.122,-0.023,5.83,7.31,26.1,20.0,29.73,26.08,15.83,8.36,672400.0,34763600.0,437900.0,Both,High
CUST204201,52,Male,Salaried,Single,0,127692.0,Low,8307.0,9.38,2.07,15.78,-45218.0,0.78,547,Low,5.9,5.5,-2.89,Short,Education,394318.0,6,SIPs,-0.026,-0.045,5.11,6.04,26.3,20.5,11.61,45.12,14.04,8.73,66500.0,1149200.0,59800.0,Life,Medium
CUST204202,53,Female,Self-employed,Single,1,893840.0,Medium,36960.0,2.36,16.33,8.9,4666289.0,0.37,747,Medium,15.0,6.5,-0.61,Short,Retirement,2206777.0,10,Stocks,-0.068,-0.085,5.0,6.0,20.0,28.19,33.64,20.55,12.14,5.48,323400.0,8938400.0,406600.0,Both,Medium
CUST204203,59,Female,Retired,Single,1,1050984.0,Medium,46168.0,4.36,29.23,23.82,10497043.0,0.46,728,Medium,12.8,4.1,-11.03,Short,House,5221668.0,5,Mutual Funds,-0.061,-0.052,6.79,-6.2,38.5,20.61,27.14,30.07,16.08,6.1,473200.0,10509800.0,166200.0,Both,Medium
CUST204204,28,Male,Business,Married,1,878469.0,Medium,33706.0,8.18,24.42,22.58,1201109.0,0.05,634,Medium,3.0,6.1,4.93,Long,House,5356069.0,14,Mutual Funds,-0.161,0.003,5.83,7.31,26.1,22.22,36.35,22.66,14.51,4.26,278100.0,9663200.0,202200.0,Both,High
CUST204205,60,Non-binary,Salaried,Single,3,414514.0,Low,16878.0,6.39,14.78,20.8,2365933.0,0.21,734,Medium,18.0,7.5,9.59,Short,Retirement,1910213.0,6,Mutual Funds,-0.092,-0.108,6.17,7.46,22.6,18.25,30.6,28.28,16.05,6.82,189900.0,4974200.0,168800.0,Both,High
CUST204206,30,Female,Salaried,Single,3,1192567.0,Medium,48486.0,2.23,29.54,7.03,1794653.0,0.42,720,High,3.7,7.9,25.0,Medium,House,1335190.0,15,Mutual Funds,-0.186,-0.079,5.0,6.0,20.0,19.44,59.81,5.43,13.44,1.88,424300.0,13118200.0,203600.0,Both,High
CUST204207,29,Female,Self-employed,Single,0,552906.0,Low,26819.0,2.17,11.02,10.04,347432.0,0.15,691,Medium,1.9,8.8,2.62,Long,House,4215788.0,13,Mutual Funds,-0.191,-0.04,5.0,6.0,20.0,15.27,34.84,26.71,16.97,6.21,160900.0,4423200.0,321800.0,Health,Medium
CUST204208,70,Male,Retired,Married,3,385449.0,Low,13231.0,8.77,23.55,28.46,4260548.0,0.44,720,Medium,13.0,5.0,5.93,Short,Retirement,3540137.0,11,Mutual Funds,-0.057,-0.058,5.0,6.0,20.0,18.76,34.06,27.87,12.23,7.07,168700.0,5396300.0,47600.0,Both,High
CUST204209,22,Female,Salaried,Married,0,250295.0,Low,15259.0,4.99,5.06,35.21,-26900.0,0.78,564,Medium,0.0,7.1,-5.4,Long,Education,514807.0,5,Stocks,-0.091,-0.089,5.11,6.04,26.3,22.06,35.04,23.06,14.22,5.62,114400.0,2503000.0,100700.0,Both,High
CUST204210,33,Male,Salaried,Married,2,2087961.0,High,73304.0,6.68,36.67,6.0,11598536.0,0.39,900,Medium,2.4,7.8,1.68,Medium,Wealth,25822494.0,11,Mutual Funds,-0.02,-0.011,5.0,6.0,20.0,15.53,37.08,28.48,11.0,7.91,733000.0,25055500.0,439800.0,Both,High
CUST204211,68,Female,Retired,Married,0,2454388.0,High,63758.0,4.73,36.34,11.11,40681657.0,0.32,826,Medium,23.7,5.7,6.43,Short,Retirement,17963740.0,26,Mutual Funds,-0.062,-0.02,8.07,7.37,34.0,21.68,33.29,24.18,16.18,4.67,733200.0,26998300.0,382500.0,Both,High
CUST204212,32,Female,Salaried,Married,0,715103.0,Medium,27046.0,6.81,23.49,25.73,2111743.0,0.05,712,Low,4.4,4.1,4.24,Medium,Retirement,825439.0,2,Bonds,-0.147,-0.052,6.17,7.46,22.6,20.17,14.72,39.04,17.05,9.02,202800.0,7151000.0,243400.0,Both,Medium
CUST204213,21,Male,Student,Single,1,253763.0,Low,18950.0,6.09,6.75,11.16,-107971.0,0.86,539,Medium,1.7,4.7,10.68,Long,Emergency_Fund,501071.0,1,Mutual Funds,-0.047,-0.038,5.0,6.0,20.0,15.17,36.01,29.79,13.84,5.19,127900.0,2283900.0,113700.0,None,Medium
CUST204214,36,Female,Business,Single,1,1937480.0,High,46713.0,8.36,43.32,12.64,12896577.0,0.0,793,High,8.2,3.8,0.19,Medium,Retirement,14242699.0,16,Stocks,-0.156,-0.095,6.79,-6.2,38.5,16.31,62.21,7.83,8.7,4.95,385400.0,17437300.0,513800.0,Both,Medium
CUST204215,34,Male,Business,Married,0,1392873.0,Medium,57397.0,7.37,21.21,8.58,2744404.0,0.28,810,Low,1.8,7.2,11.32,Medium,Retirement,4774100.0,19,SIPs,-0.058,-0.09,5.0,6.0,20.0,17.73,18.33,37.74,16.86,9.34,459200.0,13928700.0,631400.0,Both,Medium
CUST204216,57,Female,Retired,Married,1,586005.0,Low,28801.0,8.73,17.23,11.75,3399378.0,0.49,556,Low,26.0,8.3,2.22,Short,Retirement,3834058.0,6,Bonds,0.028,-0.022,5.0,6.0,20.0,9.42,13.7,48.13,19.37,9.38,324000.0,7032100.0,103700.0,Both,High
CUST204217,52,Female,Salaried,Married,2,839962.0,Medium,40932.0,1.7,11.22,26.45,2183213.0,0.44,636,Medium,8.1,6.5,3.37,Short,House,1387277.0,13,SIPs,-0.07,-0.028,7.96,6.39,21.1,17.91,34.23,28.43,11.28,8.16,450300.0,10919500.0,270200.0,Both,High
CUST204218,64,Male,Retired,Single,1,2891646.0,High,78484.0,4.4,54.92,6.89,72977927.0,0.31,879,Medium,8.9,6.1,25.0,Short,Retirement,29122736.0,16,Stocks,-0.07,-0.063,5.0,6.0,20.0,19.31,35.1,28.37,11.57,5.65,843700.0,28916500.0,941800.0,Both,High
CUST204219,53,Female,Salaried,Married,4,751959.0,Medium,22454.0,5.77,28.9,26.63,6686898.0,0.21,589,Low,17.8,4.9,13.87,Short,Retirement,5189531.0,15,Bonds,-0.092,-0.032,5.0,6.0,20.0,16.76,19.25,37.69,16.32,9.98,263800.0,11279400.0,247000.0,Both,High
CUST204220,65,Female,Retired,Single,0,554358.0,Low,16174.0,4.72,20.41,12.8,4809659.0,0.05,766,Low,26.8,5.4,21.41,Short,Retirement,1036792.0,4,Bonds,-0.183,0.017,5.0,6.0,20.0,19.12,11.5,39.2,19.35,10.83,145600.0,4989200.0,129400.0,Life,Medium
CUST204221,59,Male,Salaried,Single,1,1196830.0,Medium,37441.0,9.47,26.47,29.64,12404750.0,0.47,613,Low,13.2,10.0,13.97,Short,Retirement,3168899.0,2,SIPs,-0.059,-0.013,5.32,5.96,18.2,10.39,25.73,38.37,17.93,7.58,383800.0,11968300.0,247100.0,Both,Medium
CUST204222,58,Male,Salaried,Married,4,1480794.0,Medium,56637.0,6.15,28.06,30.59,16330200.0,0.21,711,Low,8.0,7.1,7.4,Short,House,1198324.0,9,SIPs,-0.159,-0.023,6.17,7.46,22.6,13.92,21.44,34.39,21.95,8.29,750400.0,22211900.0,453100.0,Both,High
CUST204223,24,Female,Salaried,Married,3,518962.0,Low,19531.0,7.63,29.75,19.34,364313.0,0.44,605,Medium,0.3,8.6,15.04,Long,Retirement,5557994.0,10,SIPs,-0.053,-0.024,5.0,6.0,20.0,18.36,37.69,22.37,13.28,8.3,190400.0,6746500.0,140600.0,Both,High
CUST204224,28,Male,Salaried,Divorced,4,475866.0,Low,14148.0,6.24,17.35,18.39,296797.0,0.34,668,Low,1.7,5.1,11.74,Long,Retirement,4728763.0,4,Bonds,-0.148,-0.03,5.0,6.0,20.0,18.24,16.78,39.61,20.77,4.6,116700.0,5710400.0,99000.0,Both,High
CUST204225,48,Male,Salaried,Married,0,411493.0,Low,14187.0,9.41,29.95,19.49,3664071.0,0.38,693,Low,14.1,3.1,1.86,Medium,Retirement,3480786.0,13,SIPs,-0.048,-0.035,5.0,6.0,20.0,22.16,13.93,40.38,15.46,8.06,134800.0,4526400.0,141900.0,Both,High
CUST204226,25,Female,Student,Married,2,1493471.0,Medium,66276.0,6.86,11.31,15.56,-378941.0,0.3,668,Low,1.2,6.2,5.71,Long,Retirement,1147442.0,7,SIPs,-0.055,-0.008,5.0,6.0,20.0,15.56,18.46,35.64,19.4,10.94,629600.0,17921700.0,662800.0,None,High
CUST204227,28,Male,Salaried,Single,4,1197374.0,Medium,50102.0,6.29,15.17,28.05,1269843.0,0.34,738,Medium,1.5,9.2,10.37,Long,House,5586372.0,11,Stocks,-0.22,-0.053,5.0,6.0,20.0,22.47,33.62,24.61,13.13,6.17,438400.0,14368500.0,501000.0,Both,High
CUST204228,63,Male,Retired,Single,0,874646.0,Medium,42361.0,9.62,14.84,2.0,5227136.0,0.2,731,Low,18.7,5.9,4.36,Short,Education,827770.0,2,Bonds,-0.076,-0.026,5.0,6.0,20.0,13.25,12.88,41.22,20.11,12.55,381200.0,7871800.0,254200.0,Life,Medium
CUST204229,29,Prefer_not_to_say,Salaried,Single,3,1858633.0,High,68367.0,5.24,56.5,7.57,6635352.0,0.06,724,Low,3.0,5.7,2.81,Long,Retirement,15225859.0,13,SIPs,-0.087,-0.095,5.0,6.0,20.0,17.71,20.72,39.82,16.79,4.96,598200.0,20445000.0,683700.0,Both,High
CUST204230,32,Male,Self-employed,Single,1,324564.0,Low,14694.0,6.88,28.7,28.72,1159432.0,0.51,675,Low,4.5,5.4,-1.67,Medium,Education,2987228.0,3,Mutual Funds,-0.122,-0.09,6.17,7.46,22.6,21.71,16.93,36.82,15.26,9.28,99200.0,2921100.0,105800.0,Both,Medium
CUST204231,35,Female,Self-employed,Single,0,1470604.0,Medium,64965.0,4.86,23.49,26.1,5004587.0,0.34,717,Medium,7.6,7.2,13.29,Medium,House,5745443.0,3,SIPs,-0.011,-0.01,5.32,5.96,18.2,16.53,32.91,25.93,15.85,8.78,487200.0,11764800.0,714600.0,Life,Medium
CUST204232,42,Male,Business,Married,1,654381.0,Medium,19893.0,1.88,11.42,16.01,1969714.0,0.06,631,Medium,6.9,1.1,-15.28,Medium,Retirement,2284792.0,12,Mutual Funds,-0.014,-0.06,8.07,7.37,34.0,17.08,32.5,29.92,14.44,6.06,184000.0,7198200.0,179000.0,Both,High
CUST204233,45,Male,Salaried,Single,3,998220.0,Medium,41878.0,4.03,13.12,33.35,3334069.0,0.05,726,Low,9.6,3.4,18.12,Medium,Education,4351374.0,2,SIPs,-0.148,-0.026,5.0,6.0,20.0,11.41,21.59,42.92,16.81,7.27,429200.0,11978600.0,376900.0,Both,High
CUST204234,30,Male,Salaried,Married,0,730822.0,Medium,33748.0,3.51,25.88,23.41,1305446.0,0.05,703,Medium,2.7,6.2,5.24,Medium,Retirement,4828773.0,9,Mutual Funds,-0.141,-0.081,5.83,7.31,26.1,19.65,27.42,27.87,18.23,6.83,253100.0,7308200.0,270000.0,Both,Medium
CUST204235,26,Female,Business,Single,4,2331746.0,High,51459.0,5.78,51.04,11.12,6981331.0,0.17,876,Medium,1.0,8.0,6.41,Long,Wealth,12828094.0,18,Stocks,0.017,-0.096,5.11,6.04,26.3,19.36,43.54,19.97,9.94,7.18,476000.0,27981000.0,411700.0,Both,High
CUST204236,50,Male,Business,Married,4,90610.0,Low,6105.0,5.78,6.44,20.46,-62135.0,0.33,500,Medium,4.5,7.2,-1.45,Medium,Education,455202.0,7,Mutual Funds,-0.068,-0.037,6.17,7.46,22.6,22.28,35.03,22.72,12.33,7.64,71700.0,1359200.0,67200.0,Both,High
CUST204237,52,Male,Business,Married,4,2926489.0,High,61945.0,6.19,37.97,7.03,34278796.0,0.27,743,High,9.2,9.5,9.01,Short,Wealth,29378076.0,19,Stocks,-0.106,-0.072,5.0,6.0,20.0,17.8,55.56,17.99,5.75,2.9,789800.0,43897300.0,681400.0,Both,High
CUST204238,65,Female,Retired,Married,2,456521.0,Low,16601.0,8.03,19.42,23.6,4286446.0,0.05,665,Medium,24.1,7.9,-0.0,Short,House,3679420.0,12,Stocks,-0.184,-0.035,5.0,6.0,20.0,21.33,32.13,26.09,12.97,7.49,199200.0,5934800.0,132800.0,Both,High
CUST204239,60,Female,Salaried,Divorced,3,1778166.0,High,42056.0,3.54,36.42,16.97,25396056.0,0.21,697,Medium,20.4,4.8,-5.91,Short,Wealth,28526547.0,5,Mutual Funds,-0.133,-0.023,7.96,6.39,21.1,24.12,36.62,25.44,8.96,4.86,494200.0,21338000.0,252300.0,Both,High
CUST204240,36,Male,Self-employed,Married,1,1455359.0,Medium,51780.0,8.7,27.69,24.81,6047452.0,0.53,749,High,4.2,4.5,15.75,Medium,Retirement,3288479.0,8,Stocks,-0.025,-0.02,4.45,7.2,12.7,21.32,58.21,10.07,4.37,6.03,504900.0,16008900.0,310700.0,Both,High
CUST204241,25,Female,Salaried,Married,4,1042718.0,Medium,31460.0,5.26,25.01,13.74,185450.0,0.47,687,Medium,0.7,7.5,3.31,Long,Retirement,3166437.0,17,SIPs,0.029,-0.066,5.0,6.0,20.0,18.03,32.2,28.09,16.45,5.23,322500.0,14598100.0,188800.0,Both,High
CUST204242,24,Male,Salaried,Married,0,663316.0,Medium,25386.0,4.74,28.39,24.08,-247738.0,0.16,725,Medium,0.7,4.9,6.6,Long,Education,3495167.0,12,Mutual Funds,-0.095,-0.097,5.11,6.04,26.3,17.74,32.9,27.05,14.23,8.08,190400.0,6633200.0,152300.0,Both,High
CUST204243,22,Male,Salaried,Married,3,396576.0,Low,11717.0,3.49,18.79,18.9,-348242.0,0.25,651,High,0.0,8.0,-9.19,Long,House,4248774.0,3,Stocks,-0.121,-0.033,6.79,-6.2,38.5,16.83,61.12,8.9,6.06,7.09,114200.0,5155500.0,93700.0,Both,High
CUST204244,20,Non-binary,Student,Married,0,473105.0,Low,23075.0,6.42,25.64,13.66,-471007.0,0.38,746,High,2.6,2.4,-20.0,Long,House,1179890.0,10,Stocks,-0.158,-0.042,6.79,-6.2,38.5,19.53,50.2,12.05,11.7,6.52,173100.0,4731100.0,230800.0,None,High
CUST204245,27,Female,Salaried,Married,1,1338751.0,Medium,54435.0,2.93,14.86,7.64,1240587.0,0.26,672,Medium,1.2,5.9,2.74,Long,House,4750267.0,11,Stocks,-0.076,-0.071,5.0,6.0,20.0,25.34,37.79,22.26,6.77,7.84,476300.0,14726300.0,326600.0,Both,High
CUST204246,22,Female,Student,Divorced,2,1168023.0,Medium,54678.0,7.44,22.67,34.78,123122.0,0.06,643,Medium,1.3,4.0,-20.0,Long,House,1948325.0,8,SIPs,-0.157,-0.047,6.79,-6.2,38.5,21.37,34.3,27.08,10.68,6.57,437400.0,11680200.0,492100.0,None,Medium
CUST204247,54,Non-binary,Salaried,Single,0,2178998.0,High,59703.0,4.74,41.26,10.84,32189947.0,0.36,760,High,12.2,6.5,-3.2,Short,Retirement,7833283.0,20,Mutual Funds,-0.133,-0.05,5.0,6.0,20.0,16.47,56.28,15.71,4.71,6.83,537300.0,19611000.0,537300.0,Life,Medium
CUST204248,55,Female,Salaried,Married,2,1344892.0,Medium,58820.0,5.6,27.49,12.29,11805619.0,0.51,718,Low,7.9,5.4,4.36,Short,Retirement,1920370.0,7,Bonds,-0.036,-0.113,5.83,7.31,26.1,13.46,14.86,42.25,19.1,10.33,735300.0,17483600.0,247000.0,Both,High
CUST204249,25,Male,Salaried,Single,1,1186531.0,Medium,58924.0,1.14,26.58,16.5,138106.0,0.45,610,High,1.7,10.0,24.95,Long,Education,2229578.0,13,Stocks,-0.101,-0.044,5.0,6.0,20.0,22.8,54.32,14.62,5.3,2.96,427200.0,10678800.0,247500.0,Both,Medium
CUST204250,51,Male,Self-employed,Married,1,635092.0,Medium,25614.0,5.3,18.32,24.42,2992207.0,0.49,651,High,5.3,8.4,25.0,Short,Retirement,3732097.0,4,Stocks,-0.126,-0.097,5.0,6.0,20.0,19.09,59.93,6.14,12.16,2.68,262500.0,7621100.0,92200.0,Both,High
CUST204251,41,Female,Salaried,Single,2,315933.0,Low,10464.0,6.6,20.38,6.56,1370231.0,0.14,678,Medium,2.9,3.9,10.86,Medium,House,1277269.0,9,SIPs,-0.138,-0.055,7.96,6.39,21.1,25.11,26.6,28.56,11.3,8.43,88900.0,3159300.0,62800.0,Both,Medium
CUST204252,42,Female,Salaried,Single,4,2089325.0,High,53068.0,6.21,56.34,17.79,26401753.0,0.28,767,High,11.9,6.1,16.02,Medium,Wealth,4023933.0,8,Crypto,-0.124,-0.043,5.0,6.0,20.0,21.65,47.96,20.05,6.62,3.72,543900.0,25071900.0,318400.0,Both,High
CUST204253,31,Male,Salaried,Married,2,1030037.0,Medium,44168.0,5.06,18.65,25.74,1560137.0,0.15,793,Low,4.8,4.8,0.23,Medium,Retirement,5777370.0,5,Mutual Funds,-0.035,-0.076,7.96,6.39,21.1,18.84,15.68,42.14,15.27,8.07,419600.0,12360400.0,530000.0,Both,High
CUST204254,56,Female,Salaried,Single,3,486232.0,Low,19425.0,6.26,23.07,4.52,3529626.0,0.31,660,Low,8.7,5.0,18.29,Short,House,4437315.0,2,Mutual Funds,-0.168,-0.044,5.0,6.0,20.0,12.78,19.04,41.03,18.31,8.84,218500.0,5834800.0,155400.0,Both,High
CUST204255,46,Male,Self-employed,Single,2,521337.0,Low,23723.0,8.46,27.33,13.2,3869815.0,0.23,715,Low,6.4,5.8,7.01,Medium,Retirement,4103920.0,9,Bonds,0.013,-0.049,5.0,6.0,20.0,14.95,17.33,37.61,22.37,7.74,225400.0,5734700.0,142300.0,Both,High
CUST204256,22,Male,Student,Married,4,750875.0,Medium,31134.0,5.34,21.19,8.25,-528541.0,0.39,746,High,2.5,3.2,25.0,Long,Retirement,1774476.0,12,Crypto,-0.008,0.002,5.32,5.96,18.2,17.65,62.87,7.5,9.64,2.34,303600.0,10512300.0,342500.0,None,High
CUST204257,20,Female,Student,Married,4,1486649.0,Medium,61835.0,6.05,15.87,17.65,-238530.0,0.39,747,Low,1.6,6.2,14.98,Long,House,5185268.0,2,SIPs,-0.027,-0.075,6.17,7.46,22.6,16.56,18.35,38.24,17.05,9.8,633800.0,20813100.0,556500.0,None,High
CUST204258,43,Female,Self-employed,Single,1,1042064.0,Medium,38719.0,8.31,27.14,32.47,5673230.0,0.35,624,Low,11.4,6.5,5.3,Medium,Retirement,3139613.0,15,Bonds,-0.085,-0.009,5.83,7.31,26.1,16.3,14.1,44.32,17.82,7.47,319400.0,9378600.0,425900.0,Both,Medium
CUST204259,25,Female,Self-employed,Married,0,1154045.0,Medium,45975.0,8.56,25.67,22.94,1087769.0,0.2,746,High,1.7,6.2,-3.65,Long,Retirement,4944356.0,6,Stocks,-0.04,-0.047,5.11,6.04,26.3,22.92,64.27,6.86,3.68,2.27,367800.0,11540500.0,321800.0,Both,High
